keyword,title,texture,tsukurepo,クリームチーズ,砂糖,チーズ,マスカルポーネ,ココア,抹茶,苺,カステラ,ビスケット,子供,ヨーグルト,息子,娘,豆腐,使用,旨,クリーム,層,デザート,代用,本格,卵,コーヒー,スポンジ,ケーキ,控えめ,手軽,滑らか,挑戦,綺麗,笑,生クリーム,香り,バレンタイン,旦那,ヘルシー,おやつ,ソース,生地,子ども,見た目,感動,食感,子供達,バナナ,倍量,定番,豆乳,ゼラチン,たっぷり,牛乳,固め,もち,なめらか,ジャム,キャベツ,レンジ,鍋,ポン酢,弁当,フライパン,りんご,甘酒,カラメル,リンゴ
プリン,濃厚黒ごまプリン／粉末かんてん使用,[],"寒天の喉越しと黒ごまの風味がよくあってますね。 ごまたっぷりで美味しかったです！！ ゴマの味と香りがとても良かったです。また作ります。 黒ごまアーモンドきなこで作りました。美味しかったです！ 美味しいです♪
また作ります(^^) 子どものおやつに作りました美味しかったです！ありがとうございます",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,カスタードプリン,['なめらか'],こんなに滑らかでスの入ってないプリン初めて出来ました！これからはずっとこちらのレシピ使わせていただきます！ありがとうございます 久しぶりに作りました。基本のレシピありがとうございます(笑) 孫に食べさせたいので久しぶりに作りました。 カップが大きかったため、10分多く蒸しました。美味しかったです。 カップが大きかったためプラス10分で蒸しました。美味しかったです,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,ゼラチンで簡単☆とろあま☆はちみつプリン,"['とろっ', 'なめらか', 'ぷるぷる', 'ぷるぷる', 'ぷるぷる', 'ぷるぷる', '柔らかい']","ゼラチン3gでプッチンプリン風で。
子どもも喜んで食べてくれました。 プルプルなめらかー市販のよりずっと美味しいですー ぷるんぷるんの柔らかいプリンができました。砂糖なしってことにもびっくりです。ありがとうございました。 手順通りにしましたが、ゼラチンは固まり、焦げてしまいました。私はレンジで温めた後、ゼラチンを手早く混ぜる方が向いているみたいです とろっとろのができました！ありがとうございます。 おいしくできました★
 簡単で美味しかったです！ありがとうございました(^^) 家にある材料で簡単におやつができました。
子供達にも大好評！ 蒸し器を使わなくて 楽チン
上手に出来ました
どうもありがとう",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
プリン,レンジで簡単☆なめらかつるぷるプリン,"['とろける', 'なめらか', 'なめらか', 'ふるふる', 'なめらか']","見た目が残念。失敗しちゃったかもですが、味はめっちゃめっちゃ美味しかったです！なめらかとろけるプリンでした。 早速リピです(  ) 超ふるふるに出来ましたリピします！！\(()/ 5倍の材料で。レンジ時間も約5倍。簡単で美味しかったです！ 懐かしい母の味でした。ごちそうさまでした☆ レンジで簡単に滑らかで美味しいプリンができて、息子にも好評でした 牛乳1L分で子供達が作ってくれ、なめらかでスペシャル級の味です！ 泡だらけになっちゃったけどレンジの頃合いもバッチリ！ パンプリンに変身～♪
簡単でした。 作りました！他のレシピでも作ったんですけど、初めて成功しました！",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0
プリン,ほうじ茶豆乳プリン,[],簡単で美味しく作れました！ほうじ茶濃いめで大人の和プリン。 おいしかったです(^^) 優しい味でとっても美味しかったです 煮出し中のの香り高さにうっとり～食べてまたうっとり～好みです！ 大好評でした！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,鏡のようなカスタードプリン,['なめらか'],"きれいに美味しくできました とても美味しく、出来ました。ありがとうございます。またリピしたいと思います。 キラッ☆うまぁ。o○
す がたちまくりだけど美味しく出来ました なめらかで甘さもちょうどよかったです♪今度は大きい型で作ります☆ カップにしたんですけどキレイに出来ました！
レシピありがとです 美味しかった♪オープンが強いので次は温度下げて焼いてみます",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
プリン,トロッとプリン◎黄金比,"['とろっ', 'ふるふる', 'ぷるぷる', '柔らかい']",子供が喜んで食べてくれました!ありがとうございましたまた作らせていただきます(*  * ) ぷるぷるでおいしいです！！ 柔らかい優しいプリンで、おいしかったですー。 ふるふるとろとろで美味しかったです！また作ります！ プレゼント用に。素敵なレシピありがとうございました！,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,冷すだけ！とろプル食感！簡単プリン,"['とろっ', 'ぷるぷる', 'ぷるぷる']",ぷるぷるして美味しかったです♪ 私の好きなプリンです。何度も作ってます。ありがとう 簡単に作れて、美味しい！と言ってもらえて嬉しかったです。素敵なレシピありがとうございます。 牛乳と卵が沢山あったので☆混ぜるだけで簡単にできました！！ 簡単で何度も作ってます まさに私が食べたかったプリンの味でした:)一生物のrecipe! 火を使わず夏でも簡単に作れて最高！夫から大好評でした(*´ω`) とろとろぷるぷるで美味でした！レポ感謝です☆,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,離乳食☆電子レンジで簡単卵プリン,[],レンジで簡単にできてありがたいです。食の細い息子もパクパク食べてくれました！ 初手作りプリン☆美味しそうに食べていました。 初めてのプリン美味しそうに食べてくれましたまた作ります♪ 食べかけすみません！子供が喜んで食べてくれました♪ カラメルを入れてみたけど下手でした(恥ずかしい)次回頑張ります。,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
プリン,低糖質プリン,[],"ほんのりした甘みでとてもおいしいです☆
材料をまぜお鍋でコトコト…
食べたいときにすぐ作れます(^^)
果物をそえて頂きました☆ 普通の牛乳で蜂蜜を入れて作りました！！漉したり冷蔵庫で寝かしたり手間をかけた分美味しく仕上がったと思います 初アーモンドミルクで不安でしたが美味しくてビックリ！また作ります 糖質制限にハマっている中、甘いものが食べたくなり作らせていただきましたとってもおいしかったです！ありがとうございました ハンパに残ったアーモンドミルク消費に。美味です！しかも簡単！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,鍋で簡単♪仲良く二人分プリン♪,"['なめらか', 'ぷるぷる', '濃厚']",癒しのレシピ名ですね作りやすい分量嬉しくなめらかで濃厚予熱で蒸し揚げ学びました無糖ホイップ＋キャラメルソース添先日は有難う 倍量作成.*本当10分丁度良いです(=^▽^=)素敵おやつ頂きます！ 簡単なのに美味しい！メープルシロップがけ♪また作ります(^∇^) 急に食べたくなったので作りました♪美味しかったです！ 美味しい蒸しプリンプルンメープルシロップでコメントも感謝 小カップで双子+お味見ママ用♪いびつったけど味は絶品ゴチです！ 分かりやすいレシピで簡単に美味しく作れました 感動(>.<)固すぎや軟らか過ぎず丁度いい感じでふるぷる～感謝★,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
プリン,簡単。昔ながらの固いプリン！,"['硬い', '硬い', '硬い', '硬い']","旦那さんが固いプリンが好きなので喜んでくれました！ 固めのプリン、カラメルつきで作りました。家族全員絶賛でした♪ 固いぷりん美味しかったです(^-^)
私も固い派なので、リピ決定 懐かしい固いプリン！ごちそうさま。 この硬さを求めていました！ありがとうございました（＾Ｏ＾）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
プリン,簡単☆マグカッププリン,"['しっかり', 'すかっ', 'ぼそぼそ']",急に食べたくなった時すぐ１個だけ作れて便利。豆乳でも美味しい 紅茶味です。今流行りのしっかり堅めなプリンで好きです。 レシピ分かりやすかったです！なのにややボソボソしてしまいました。 簡単で美味しかった。また作ります。 美味しく出来ました！今まで残念な火加減でした笑ありがとう 簡単！美味しい！また作りたいです！ありがとうございました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,とろける☆マンゴープリン＆桃プリン♪,"['とろける', 'とろける', 'とろっ', 'ミルキー']",とろける～やわやわマンゴーぷりん♪ もうこのトロける口当たり！マンゴーソースたっぷりかけて最高よタコ飯の容器活用(笑)ひぃちゃまデザートで残暑乗り切る～♪感謝 とろとろ桃プリンとっても美味しい素敵レシピありがとう！下に桃ゼリー→桃プリン→桃コンポートです！ 桃プリンも美味しくできました。 ゆづ様のミルキープリンと合わせましたマンゴー美味しい お魚料理のあとに、口ないしのデザート。ココナッツミルクでとろける～。 蒸し暑いので今日はタピオカミルクをトッピングしました！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,卵4個のプリンケーキ,[],スポンジ生地がゆるくて少し失敗しましたが味は美味しく出来ました☆ シリコンのシフォン型で作りました。友達に好評でした。 混ぜ方が足りずスポンジ失敗(^^;プリンは美味しくできました☆ 父の誕生日に。おいしそう！あしたが楽しみです。 とってもとってもおいしくできました！！リピートします(o^^o),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,トロリぷるぷる豆乳プリン♪,"['とろっ', 'とろっ', 'ぷるぷる', 'ぷるぷる', 'ぷるぷる', 'ぷるぷる', 'ぷるぷる']",おやつに頂きました。とろーりぷるぷる食感が美味しいです。黒蜜、きな粉、豆乳は間違いなく美味しい組み合わせですね！癒されます 気になってたのでおやつに作絶妙な柔らかさで美味し～( *´`*)子供達もあっという間に完食だよ♪ とろりぷるぷるとても美味しかったです幸せでした～(*´`*) おにぎりお口にあってよかったです！ありがとうございます また私です♪ぷるぷるうまうま！旦那にほとんど食べられました☆感謝 簡単なのに、美味しかったです！洗い物少なく、冷蔵庫入れるまですぐでした。きなこと黒蜜かけて きな粉とメープルシロップをかけて食べました。とっても美味しかったです☆ダイエット中に罪悪感なく幸せ気分でした☆ 豆乳プリン美味しいぷるぷる～♪黒蜜ときな粉かけていつも感謝 黒蜜かけて食べました♪とろとろぷるぷるで美味しい～！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,ゼラチン・卵なし！プロテインプリン,"['なめらか', 'もちもち']",微妙なプロテインが救われました！！ビーレジェンドのプリン味。サッパリしてて美味しい。 計1分以上チンしたかな？水でもサイリウムのおかげかなめらかに☆ 材料少なくて最高です！！ ちゃんと固まりました。 綺麗に外せず見た目が悪いですがもっちりプリンで美味しかったです。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
プリン,はちみつプリン,[],おひなさまなのでイチゴを煮てソースにしました。とても美味しい。 コーチンを押し売りされて（笑） 余熱を設定している間に、焼く手前までの作業が、簡単にできちゃう！ プラナチャイの茶葉でロイヤルミルクティにしただけです チャイにしました シンプルレシピありがとうございます,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,私のパンナコッタ(ミルクプリン),"['なめらか', '濃厚']",とーっても美味しかったですジャムの空き瓶で作ってお弁当にも持って行きました♪ レシピ通り作りました！濃厚でなめらかなミルクプリンイチゴ埋めてみました～！美味しかったです！ リピです。娘にお店で売ってるのより美味しいと言われ喜び最高です 簡単にできて、こども達も喜んで食べてくれました( 'ω' ) 簡単で美味しくって絶対また作ります。ありがとうございました。,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
プリン,ほろ苦コーヒーぷりん♪,"['ふるふる', 'ぷるぷる', 'ぷるぷる', 'ぷるぷる', 'ぷるぷる']",美味しくできました！また作ります。 大人味プリンでも甘味もちゃんとあって食後にピッタリです美味 ふるふるでおいしかったです(^^) プルプルですっごい美味しいです！また作ります。 クリームがなかったのでカラメルで作りました。美味しかったです♪♪ プルンプルンにできたぁ大人味娘喜ぶ！生クリ無くてカラメルで謝,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
プリン,簡単なのに本格＊プリンケーキ＊,[],美味しかったです 出来上がりは豪華なのに意外に簡単で是非また作りたいです。スポンジを二倍量にしてみました。 少し型崩れしちゃいましたが、ホントに簡単に美味しくできました♪ 取り出す時に少し崩れてしまいましたが、とても美味しかった プリン駅の上にスポンジ生地を入れる時心配でしたが上手くいきました,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,とっても簡単きな粉プリン,"['ふるふる', 'もちもち', '濃厚', '濃厚']",濃厚なきな粉プリンが出来て美味しかったです＊また作りたいと思います＊ 本当にとっても簡単でした！きな粉感強くて美味しかったです！ とても美味しかったです！！ありがとうございました！！ 実はリピート！これほんと美味しいですね フルフル！ただ、きな粉が下に沈んでしまいました。 きな粉が濃厚ですっっごく美味しいです 美味しかったです☆また作ります☆ 簡単でした！売り物みたいに美味しかったです！もちもちプリン♪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
プリン,材料3つ！口どけなめらかとろけるプリン☆,"['とろっ', 'なめらか']",簡単に作れました。ヘルシオの自動メニューのプリンで作ったのですが普通で作ったら多少のすが入ってしまったので次回は弱めで作る！！！ 混ぜるだけ♪娘と簡単に作れました♪ 表面にすが入りましたが、中は綺麗になめらかで美味しかったです！ 子どもと作りました。13～14分。おいしいと喜んでくれました！ 簡単でとろとろ、美味しいです(*´ω｀*),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
プリン,昔ながらのカラメルプリン,"['ふわふわ', 'ふわふわ', 'なめらか', 'なめらか']",リピです。カラメルは後かけしました。美味しくできました。 滑らかに上手くできました。カラメルも上手くいきました。また作ります。 オーブンで作る初プリン、とても美味しく出来ました！ ちょっと失敗しちゃいましたが、おいしかったです！ レシピがわかりやすくて毎日拝見しています。プリン家族に好評でした ふわっと懐かしい気持ちになりましたとっても美味しかったです◎ 滑らかな美味しいプリンができました。ありがとー,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
プリン,プリン焼成方法②鍋蒸し,['なめらか'],上も下も布布がこんなに素晴らしい役割を果たすとは！ガタ②言わず大人しくしてくれてたゼ愛 虹色ちゃんのプリンに♪苦手なのに程良く出来たよ～♪バンザイ 後半これで追い打ちかけたらボコボコ笑！限度を知らない百々cゴメン 菜箸ポイントね失敗せず綺麗に蒸せたわ学びました☆詳しい工程流石 最高激ウマ！滑らかさたまらんどんプリ分量で6個次回はどんプリ嬉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,とろふわ食感低糖質の生プリン,"['とろっ', 'とろっ', 'とろっ', 'ぷるぷる', 'ミルキー']",トロトロ、とっても美味しかったです！ 固まらないかもとゼラチンを増やしてみたらプルプルに。レシピ通りならとろとろになったのかもと反省。もう1回作ってみます。 主人の誕生日用に。ミルキーでとっても美味しかったです主人も気に入ってくれたようです！ 実は何回も豆乳で作っています。とてもとろっとしていておいしいです 美味しかったです。固めると二層に分かれましたが上部分を増やしたい 簡単でとっても美味しい,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,ロールパンでプリンサンドクリームパン風,[],ロールパン購入でミニsプリンサンド思い出し朝の甘々パン大好物の娘とにんまり頂きました～熱々焼きたてクリームパン～(*^◯^*) 冷蔵庫開けたら焼きプリンと目が合いクリップしておいて良かった～(*´∇｀*)まさに焼きたてクリームパン～朝からリッチ味わい幸せ また来たで～(´∀`)」笑！もぅ3度のご飯＋おやつに追われまくりやwミニちも家族さまも体調気ぃつけてな！ご馳走様やで～ バタ②だろーがおやつは必要らしい…笑！チーズも乗っけて甘塩っぱでこれまた馬！今年もたくさん有難良いお年を^_^来年も宜な～ にゃはは今日も仲良く３人分冷やしても馬やったで有り難Ｒp プリン期限切れでびっくり～(°°)ロングロールで～☆夫と半分こ プリ①で３個できるて凄っ3匹で割当ておやつ絶賛秒殺～笑ごち,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,☆ヴィーガン☆ チアシードで簡単プリン,['ぷるぷる'],バニラはポッドの粉末を白桃、苺、パイン、ブルーベリーで美味有難う 色んなバージョンを作って楽しんでいますスーパーフード最高です！ 豆乳で作りました。 メイソンジャーの目盛で簡単&ココナッツミルクと冷凍ベリーで！感謝 これ簡単でいいですね！大5でぷるぷるプチプチ食感が好き！美味しい,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,材料３つ☆ぷるんぷるん牛乳プリン,['べちゃっ'],"混ぜるだけで簡単なのに美味しかったです！マンゴーソースをかけてみました ちょっと食べちゃってる…これすっごくおいしくて気に入りました とても簡単で美味しかったです。ありがとうございます 黒糖ソースかけてみました！美味しい とっても簡単^_^早く食べたいです！おいしそう^_^ 砂糖のかわりにラカントでもおいしかったです
あまさほんのり バニラエッセンスが香って、簡単なのにお上品なお味で気に入ってます",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,まるごと果実苺ジャムでカスタードプリン,[],圧力鍋で蒸したら「す」が入ったのでボロ隠しです(笑)程良い甘味 またまたリピです♪今日は娘のリクエストで作りました。簡単なのに凄く美味しい家族みんなのお気に入りです！ 優しい味。しかも簡単。軽量無しのプリン！ありがとうございます 今回も家族に大好評大量の自家製ジャム消費も出来て一石二鳥です♪ 自家製ジャムの消費に。凄く美味しいので近々またリピしたいです 苺プリンがジャムでお手軽に作れるねぇ♪他のジャムでも美味しい鴨？,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
プリン,カフェオレプリン,['ぷるぷる'],砂糖2/3にしましたが、とっても美味しかったです簡単で嬉しい♪ いつもいいねをありがとうございますプリンとっても美味でした 甘くて子供に大好評！次回は大人用にコーヒー濃くします★リピ決定！ すごく簡単でプルプルのプリンが出来ました。大好評です。 先日はレポ有難う旦那と15時のおやつに甘党じゃない私も感謝 美味しさに感動しました☆ おやつに作りました♪カフェオレプリンとっても美味(≧▽≦),0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,簡単10分★きなこプリン,"['しっかり', 'とろっ', 'ぷるぷる', 'ぷるぷる', 'もちもち', 'もちもち']","ぷるぷるで美味しかったです♪ 片栗粉でプリンは目から鱗でした！5歳息子にも好評でした♪ これももちっととろとろとても美味しいです素敵レシピ感謝 モチモチになっちゃいました♪(笑)美味しかったです(о´∀`о) うまく固まりませんでしたが、まろやかな味で美味しかったです 簡単にできて美味しいなんて
最高です しっかりとは固まりませんでしたが美味しかったです♪ご馳走様です☆ 抹茶入り、下にあんこを敷き詰めて いい感じにプルプルしてます！",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
プリン,オーブンで大きいプリン,['なめらか'],"少し崩れたけど美味しくできました。素朴な昔ながらの懐かしいお母さんの味。ありがとうございました。家族からリピ要請。また作ります！ 大きなプリンに心が踊りました♪滑らかで美味しく出来ました♪感謝♪ チビたちと楽しんで作ったデカプリン！！ キレイに焼けました！甘さも硬さもちょうど良くて美味しかったです デカプリン作れました。みんなで美味しくいただきます。
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,卵と牛乳で作るプリン,"['つるっ', 'ぷるぷる']",泡立っちゃいましたが蒸さずに美味安心安全おやつ☆リトライします！ つるん♪ぷるっ♪で美味しかったです♪(*´`*) 甘さもちょうどよくおいしかったです。また子供と一緒に作ります。 子どものおやつに作りました。喜んでくれました！(^○^) 家にあるもので美味しく出来ました(^-^) 初プリンでした！主人の大好物をお誕生日に。美味しかったです。感謝 オープンで焼いたり蒸すより、短時間でできていいですね♪ 美味しくできました。ありがとうございました プリン挑戦は初めてだったのですがとても簡単で美味しく作れました！,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
プリン,プリン救済！簡単フレンチトースト♪,[],"簡単でした！ 昨日作ですが、期限切れプリンの消費に助かりました！ プリン救済！おいしくいただきました プリンもパンも賞味切れてたので救済できました★美味しかったです
 賞味期限が過ぎたプリンで美味しいフレンチトーストができてうれしい 子供達に大好評でした(^^)v 賞味期限切れプリン∑(ﾟДﾟ)二つ無駄にならずにすみました。 切ってバター散らしてトースターで焼いてみました。子供も大喜び！",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,混ぜて焼くだけ333バナナプリン,[],上手く焼けました。バナナ救済でも面倒くさいこれならいけましたありがとうございました。 とても簡単でに出来て美味しかったです。 上手く焼けました。食べるのがたのしみです。（バナナ２本） 凄くいい匂い、早く食べた～い♪冷やしていただきます バナナ消費にとっても簡単でした(*´∀｀*)最後にグラニュー糖かけてバーナーで焼きました。 とってもいい香り♪冷やして食べるの楽しみです 丁度完熟バナナが3本あったので作りました。シナモンパウダーを入れて見ました、冷やしてから頂きます^_^ カラメル作って型に敷きました。 卵2個バナナ2本、豆乳200ccで。美味しい！介護食にぴったり！ バナナが未熟だったので砂糖と蜂蜜、ラム酒をプラス。おいしいです！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
